70315_ID2138_11_ZU19_030_S_S117_L001_R1.trmdfilt	165961.0	142824.0	170047.0	147060.0	173814.0	149789.0	179491.0	165982.0	192195.0	190536.0	193567.0	183360.0	184457.0	189210.0	181464.0	197627.0	183746.0	216361.0	189692.0	303000.0	350261.0	284509.0	32086952.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70315_ID2138_11_ZU19_030_S_S117_L001_R2.trmdfilt	163418.0	141013.0	168246.0	145670.0	171924.0	148301.0	177278.0	164463.0	190315.0	189033.0	191671.0	182546.0	182691.0	187425.0	180225.0	196023.0	182739.0	215548.0	188294.0	302172.0	348826.0	297368.0	32106716.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70316_ID2138_12_ZU19_031_A_S118_L001_R1.trmdfilt	127146.0	111742.0	135814.0	118594.0	142736.0	124410.0	151216.0	139038.0	163947.0	163039.0	163296.0	157056.0	154681.0	156813.0	148054.0	161434.0	146762.0	170805.0	148077.0	225189.0	246747.0	206481.0	20143060.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70316_ID2138_12_ZU19_031_A_S118_L001_R2.trmdfilt	125476.0	110437.0	134491.0	117501.0	141231.0	123168.0	149598.0	137677.0	162749.0	161756.0	162039.0	156326.0	153404.0	155479.0	147070.0	160258.0	146283.0	170271.0	147590.0	225248.0	246074.0	213555.0	20158456.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70317_ID2138_13_ZU19_100_B_S119_L001_R1.trmdfilt	110528.0	97160.0	116958.0	103994.0	123275.0	111276.0	133048.0	126339.0	143650.0	147168.0	149261.0	154256.0	151110.0	163610.0	152643.0	175234.0	158758.0	192021.0	166542.0	248023.0	259837.0	238753.0	17620456.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70317_ID2138_13_ZU19_100_B_S119_L001_R2.trmdfilt	108189.0	95789.0	115651.0	102846.0	122042.0	110204.0	131649.0	125243.0	142183.0	145917.0	148318.0	153254.0	149674.0	162278.0	151426.0	174023.0	157960.0	191051.0	164948.0	246609.0	258154.0	244754.0	17641738.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70318_ID2138_14_ZU19_110_S_S120_L001_R1.trmdfilt	72634.0	65405.0	78974.0	72604.0	85668.0	78828.0	95579.0	92491.0	108871.0	112591.0	115861.0	115889.0	117108.0	125257.0	119872.0	136346.0	127351.0	155552.0	137358.0	219451.0	246547.0	215024.0	21467647.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70318_ID2138_14_ZU19_110_S_S120_L001_R2.trmdfilt	71827.0	64730.0	78553.0	72233.0	85209.0	78361.0	95068.0	92100.0	108381.0	112097.0	115534.0	115953.0	116446.0	124754.0	119455.0	135913.0	127485.0	155478.0	137544.0	219987.0	246671.0	223646.0	21465483.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70319_ID2138_15_ZU19_76_S_S121_L001_R1.trmdfilt	164179.0	161481.0	203983.0	198520.0	249960.0	245329.0	298637.0	302539.0	351670.0	373889.0	407312.0	456213.0	465025.0	550968.0	529836.0	649628.0	598522.0	751168.0	667733.0	895095.0	865092.0	963536.0	27697273.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70319_ID2138_15_ZU19_76_S_S121_L001_R2.trmdfilt	162678.0	160445.0	203202.0	197912.0	249324.0	244781.0	297818.0	302017.0	351375.0	373534.0	407358.0	456310.0	464667.0	551349.0	530494.0	650712.0	600028.0	752756.0	668114.0	895393.0	868150.0	975916.0	27683255.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70320_ID2138_16_ZU19_87_S_S122_L001_R1.trmdfilt	217909.0	198713.0	224403.0	205585.0	236700.0	216002.0	256122.0	248547.0	293353.0	308318.0	305711.0	319311.0	303435.0	322645.0	309365.0	345590.0	325122.0	382248.0	340955.0	498393.0	546126.0	473688.0	28872382.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70320_ID2138_16_ZU19_87_S_S122_L001_R2.trmdfilt	216293.0	197718.0	223919.0	205062.0	236024.0	215516.0	255497.0	248194.0	293318.0	308120.0	305487.0	320816.0	304068.0	323321.0	310375.0	346223.0	326604.0	383769.0	341928.0	499056.0	547699.0	487376.0	28854240.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70321_ID2138_17_ZU19_90_S_S123_L001_R1.trmdfilt	48922.0	47464.0	57517.0	53730.0	62750.0	60406.0	73566.0	75186.0	93024.0	103813.0	99922.0	101323.0	96468.0	101175.0	99063.0	110971.0	104402.0	127929.0	112875.0	200064.0	252420.0	206429.0	27622916.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70321_ID2138_17_ZU19_90_S_S123_L001_R2.trmdfilt	48803.0	47172.0	57583.0	53737.0	62728.0	60363.0	73540.0	75243.0	93214.0	104099.0	100127.0	102748.0	97007.0	102154.0	99694.0	111800.0	106006.0	129565.0	114970.0	203020.0	254236.0	218755.0	27595771.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70322_ID2138_18_ZU19_41_A_S124_L001_R1.trmdfilt	119869.0	110161.0	126354.0	115376.0	133907.0	121322.0	143552.0	138382.0	157269.0	161317.0	164029.0	171511.0	170544.0	187739.0	178234.0	208148.0	191969.0	234878.0	207419.0	309649.0	332316.0	312941.0	21405140.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70322_ID2138_18_ZU19_41_A_S124_L001_R2.trmdfilt	118520.0	109221.0	125509.0	114720.0	133049.0	120556.0	142784.0	137669.0	156649.0	160566.0	163430.0	170822.0	169673.0	186975.0	177397.0	207748.0	191400.0	234595.0	206847.0	309019.0	332216.0	321288.0	21411373.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70323_ID2138_19_ZU19_029_A_S125_L001_R1.trmdfilt	100157.0	86523.0	99927.0	87385.0	103060.0	92163.0	107525.0	98880.0	111264.0	109705.0	116696.0	122728.0	122995.0	138659.0	133417.0	156052.0	143918.0	176016.0	157668.0	242376.0	276581.0	258264.0	22239795.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70323_ID2138_19_ZU19_029_A_S125_L001_R2.trmdfilt	98581.0	85801.0	99630.0	87135.0	102764.0	92010.0	107239.0	98730.0	111318.0	109541.0	116675.0	122872.0	122720.0	138621.0	133593.0	156244.0	144392.0	176318.0	157401.0	241862.0	278101.0	266760.0	22233446.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70324_ID2138_20_BO17_241_S_S56_L001_R1.trmdfilt	175187.0	152668.0	187791.0	167590.0	205661.0	186854.0	228308.0	219792.0	260504.0	271757.0	279066.0	298610.0	290860.0	320766.0	303915.0	354789.0	322509.0	401295.0	347071.0	523270.0	559547.0	527418.0	36689530.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70324_ID2138_20_BO17_241_S_S56_L001_R2.trmdfilt	173776.0	151673.0	186896.0	166816.0	204681.0	185852.0	227366.0	218950.0	259648.0	270694.0	278045.0	298422.0	289690.0	319853.0	303120.0	353655.0	322659.0	400883.0	346533.0	522950.0	559561.0	546538.0	36686497.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70325_ID2138_21_BO17_252_A_S57_L001_R1.trmdfilt	92179.0	79351.0	101761.0	92376.0	116356.0	108531.0	137724.0	138828.0	164409.0	179567.0	185504.0	205231.0	205413.0	241854.0	229672.0	284786.0	258724.0	340478.0	296659.0	471447.0	504163.0	502208.0	36580089.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70325_ID2138_21_BO17_252_A_S57_L001_R2.trmdfilt	91557.0	78677.0	101158.0	91939.0	115573.0	107801.0	136894.0	138201.0	163656.0	178718.0	184645.0	204414.0	203900.0	240923.0	228651.0	283691.0	258473.0	340458.0	297044.0	471453.0	504801.0	520506.0	36574177.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70326_ID2138_22_BO17_256_S_S58_L001_R1.trmdfilt	69956.0	60763.0	75232.0	68797.0	83466.0	78310.0	96257.0	97131.0	116447.0	128546.0	126352.0	133847.0	132496.0	150436.0	141987.0	170455.0	156029.0	200343.0	174794.0	296589.0	349545.0	313254.0	33519239.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70326_ID2138_22_BO17_256_S_S58_L001_R2.trmdfilt	69251.0	60441.0	74951.0	68661.0	83181.0	78021.0	95994.0	97032.0	116401.0	128521.0	126199.0	134298.0	132222.0	150250.0	141713.0	170378.0	156807.0	201147.0	175996.0	298374.0	351035.0	329577.0	33499821.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70327_ID2138_23_BO17_257_S_S59_L001_R1.trmdfilt	105306.0	95647.0	115874.0	106612.0	127272.0	118862.0	146803.0	146049.0	172017.0	184577.0	187527.0	195366.0	198063.0	220916.0	212851.0	249954.0	232191.0	292494.0	261482.0	431966.0	510553.0	451517.0	48927361.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70327_ID2138_23_BO17_257_S_S59_L001_R2.trmdfilt	104678.0	94902.0	115082.0	105984.0	126429.0	117853.0	145817.0	145264.0	171238.0	183609.0	186406.0	194884.0	196164.0	219515.0	211257.0	248288.0	231995.0	291714.0	261472.0	432570.0	510354.0	476085.0	48919700.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70328_ID2138_24_BO17_282_S_S60_L001_R1.trmdfilt	80066.0	71851.0	86273.0	77381.0	84218.0	87311.0	97502.0	100192.0	107814.0	206668.0	107477.0	123838.0	113916.0	127327.0	110670.0	136249.0	117266.0	155650.0	129825.0	241574.0	320380.0	272386.0	42626897.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70328_ID2138_24_BO17_282_S_S60_L001_R2.trmdfilt	79745.0	71963.0	86486.0	77722.0	84954.0	87455.0	98338.0	100842.0	108381.0	208483.0	108177.0	125539.0	114737.0	127884.0	111554.0	137056.0	119025.0	157986.0	133502.0	246192.0	324091.0	294984.0	42577635.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70329_ID2138_25_BO17_286_S_S61_L001_R1.trmdfilt	206838.0	188401.0	224399.0	207518.0	249149.0	225719.0	273692.0	260996.0	305566.0	312421.0	321631.0	323930.0	323603.0	346375.0	331030.0	371903.0	343813.0	412559.0	364395.0	551164.0	605529.0	532211.0	46229396.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70329_ID2138_25_BO17_286_S_S61_L001_R2.trmdfilt	205541.0	187331.0	223312.0	206635.0	247937.0	224535.0	272430.0	260094.0	304447.0	311384.0	320407.0	323682.0	321843.0	345138.0	329602.0	370327.0	343643.0	412332.0	363776.0	550912.0	606257.0	555245.0	46225428.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70330_ID2138_26_BO17_288_S_S62_L001_R1.trmdfilt	52171.0	50780.0	61182.0	59577.0	68503.0	68270.0	83081.0	86785.0	101777.0	111986.0	117649.0	121387.0	128716.0	141447.0	143384.0	164106.0	159641.0	195475.0	184644.0	306708.0	380303.0	322891.0	38050655.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70330_ID2138_26_BO17_288_S_S62_L001_R2.trmdfilt	51963.0	50596.0	61068.0	59508.0	68314.0	68100.0	82894.0	86765.0	101887.0	111953.0	117675.0	121722.0	128099.0	141532.0	143065.0	164088.0	160703.0	196199.0	186241.0	308675.0	383586.0	345150.0	38021335.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70331_ID2138_27_BO17_315_S_S63_L001_R1.trmdfilt	112725.0	105192.0	128254.0	118734.0	144060.0	130962.0	164298.0	157625.0	192803.0	197833.0	207522.0	202001.0	210875.0	219494.0	218832.0	240609.0	229972.0	272513.0	247172.0	400438.0	466438.0	386855.0	42279548.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70331_ID2138_27_BO17_315_S_S63_L001_R2.trmdfilt	111915.0	104379.0	127478.0	118106.0	142986.0	130074.0	163250.0	156903.0	191815.0	196972.0	206535.0	201928.0	209493.0	218556.0	217411.0	239086.0	229684.0	272297.0	247340.0	401143.0	466987.0	408120.0	42272297.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70332_ID2138_28_BO17_325_A_S64_L001_R1.trmdfilt	127823.0	112977.0	133832.0	118982.0	140629.0	123999.0	150740.0	143688.0	169566.0	177343.0	172145.0	161174.0	158579.0	159351.0	149913.0	160996.0	147593.0	170545.0	149268.0	238274.0	277755.0	220905.0	27950845.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70332_ID2138_28_BO17_325_A_S64_L001_R2.trmdfilt	127687.0	113010.0	133721.0	119128.0	140972.0	124226.0	151057.0	144359.0	170440.0	178165.0	173111.0	164332.0	160342.0	160803.0	151451.0	162420.0	150008.0	173469.0	153891.0	244128.0	281819.0	235283.0	27903100.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70333_ID2138_29_BO17_344_B_S65_L001_R1.trmdfilt	172148.0	146873.0	172691.0	148884.0	173516.0	153135.0	178880.0	169123.0	191724.0	195527.0	192583.0	195277.0	186787.0	199707.0	186943.0	210315.0	190783.0	229831.0	202210.0	324131.0	371806.0	317742.0	33142957.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70333_ID2138_29_BO17_344_B_S65_L001_R2.trmdfilt	170251.0	145747.0	171669.0	148198.0	172578.0	152138.0	177662.0	168244.0	190900.0	194479.0	191767.0	195043.0	185529.0	199098.0	185948.0	209389.0	190773.0	229776.0	202206.0	324468.0	371982.0	334010.0	33141718.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70334_ID2138_30_BO17_526_S_S66_L001_R1.trmdfilt	77648.0	72704.0	86064.0	81043.0	92810.0	86986.0	105658.0	105344.0	126290.0	137779.0	132945.0	129233.0	130318.0	137158.0	131685.0	145717.0	135716.0	164993.0	145996.0	253384.0	309733.0	250587.0	34015875.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70334_ID2138_30_BO17_526_S_S66_L001_R2.trmdfilt	76918.0	72380.0	85759.0	80925.0	92669.0	86759.0	105460.0	105500.0	126284.0	137864.0	132885.0	130580.0	130558.0	137215.0	131863.0	145767.0	136817.0	166261.0	147877.0	256264.0	312464.0	268142.0	33988455.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70335_ID2138_31_BO17_511_S_S67_L001_R1.trmdfilt	86685.0	79247.0	94513.0	86050.0	101927.0	92552.0	113800.0	108860.0	126875.0	131866.0	134195.0	135954.0	136871.0	148051.0	140617.0	160106.0	148222.0	180025.0	159384.0	250321.0	288987.0	248370.0	25652610.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70335_ID2138_31_BO17_511_S_S67_L001_R2.trmdfilt	86297.0	78806.0	94116.0	85792.0	101691.0	92174.0	113366.0	108719.0	126808.0	131688.0	134000.0	136358.0	136523.0	147781.0	140461.0	159873.0	148872.0	180363.0	160491.0	252073.0	290879.0	260516.0	25638441.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70336_ID2138_32_BO17_510_A_S68_L001_R1.trmdfilt	51253.0	49056.0	61623.0	57439.0	69606.0	65770.0	81990.0	81544.0	96653.0	103199.0	108931.0	114189.0	117800.0	132346.0	128756.0	152533.0	142145.0	179385.0	160425.0	261634.0	309406.0	281277.0	30196317.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70336_ID2138_32_BO17_510_A_S68_L001_R2.trmdfilt	50988.0	48786.0	61434.0	57294.0	69371.0	65526.0	81721.0	81391.0	96484.0	103001.0	108736.0	114036.0	116962.0	132004.0	128173.0	152040.0	142512.0	179652.0	161143.0	262414.0	310513.0	296380.0	30182716.0
	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
70337_ID2138_33_BO17_337_S_S106_L001_R1.trmdfilt	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
70337_ID2138_33_BO17_337_S_S106_L001_R2.trmdfilt	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70338_ID2138_34_ZU19_001_B_S70_L001_R1.trmdfilt	170852.0	150997.0	181299.0	162221.0	189940.0	172681.0	202592.0	194757.0	218931.0	228407.0	223014.0	231050.0	222311.0	243132.0	226051.0	259901.0	234075.0	286319.0	247399.0	387522.0	438619.0	390490.0	37742959.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70338_ID2138_34_ZU19_001_B_S70_L001_R2.trmdfilt	169692.0	150140.0	180349.0	161618.0	189156.0	171855.0	201850.0	194070.0	218276.0	228034.0	222590.0	231375.0	221515.0	242759.0	225615.0	259507.0	234752.0	287183.0	248520.0	389166.0	440713.0	408387.0	37728397.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70339_ID2138_35_ZU19_005_A_S71_L001_R1.trmdfilt	149074.0	131481.0	155165.0	135887.0	158636.0	142556.0	166893.0	157662.0	177453.0	183205.0	180392.0	182055.0	175931.0	188306.0	174935.0	198175.0	176928.0	214646.0	184455.0	290057.0	319569.0	274446.0	27011767.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70339_ID2138_35_ZU19_005_A_S71_L001_R2.trmdfilt	147857.0	130556.0	154180.0	135162.0	157707.0	141666.0	165788.0	156855.0	176804.0	182268.0	179467.0	181707.0	175092.0	187364.0	174094.0	197258.0	176854.0	214367.0	184437.0	289991.0	319715.0	288034.0	27012451.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70340_ID2138_36_ZU19_019_S_S72_L001_R1.trmdfilt	431699.0	367255.0	427452.0	351839.0	414388.0	348242.0	399327.0	351089.0	383114.0	360590.0	368217.0	373633.0	358950.0	392642.0	354242.0	411336.0	355197.0	432852.0	360213.0	532639.0	566240.0	558992.0	37837718.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70340_ID2138_36_ZU19_019_S_S72_L001_R2.trmdfilt	429666.0	365718.0	425848.0	350899.0	413146.0	347370.0	398106.0	350422.0	382573.0	359976.0	367593.0	373136.0	357464.0	392193.0	353919.0	410852.0	355317.0	432486.0	359190.0	531163.0	570717.0	577410.0	37832702.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70341_ID2138_37_ZU19_020_B_S73_L001_R1.trmdfilt	627020.0	562119.0	670328.0	589114.0	691562.0	601684.0	683777.0	626603.0	673484.0	657771.0	651587.0	666096.0	624656.0	665405.0	600990.0	669785.0	591101.0	689350.0	585845.0	754454.0	711629.0	689164.0	23319430.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70341_ID2138_37_ZU19_020_B_S73_L001_R2.trmdfilt	617851.0	554418.0	661605.0	581622.0	682663.0	593569.0	674370.0	618789.0	665521.0	650046.0	644614.0	659230.0	618629.0	658766.0	595509.0	663977.0	586714.0	683939.0	576287.0	744126.0	703714.0	698236.0	23468759.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70342_ID2138_38_ZU19_034_A_S74_L001_R1.trmdfilt	247254.0	210338.0	251581.0	212770.0	255392.0	219546.0	252122.0	226715.0	245345.0	235229.0	236361.0	241881.0	228404.0	248612.0	222148.0	256719.0	220264.0	260373.0	217536.0	309355.0	322892.0	296248.0	28416677.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70342_ID2138_38_ZU19_034_A_S74_L001_R2.trmdfilt	244109.0	207909.0	249013.0	210822.0	252833.0	217273.0	249534.0	224498.0	243099.0	233140.0	234238.0	239763.0	225994.0	246596.0	220542.0	254543.0	218883.0	258593.0	214806.0	306546.0	320878.0	310572.0	28449578.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70343_ID2138_39_ZU19_035_B_S75_L001_R1.trmdfilt	90838.0	83915.0	103967.0	95025.0	117003.0	107729.0	134674.0	131185.0	155078.0	161378.0	170589.0	174709.0	179402.0	195932.0	191576.0	219306.0	204967.0	250376.0	222602.0	349465.0	383550.0	353325.0	30962734.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70343_ID2138_39_ZU19_035_B_S75_L001_R2.trmdfilt	89109.0	83020.0	103406.0	94640.0	116535.0	107208.0	134251.0	130848.0	154592.0	161049.0	170081.0	174753.0	178663.0	195618.0	190929.0	218826.0	205232.0	250968.0	223503.0	350726.0	383995.0	368826.0	30952547.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70344_ID2138_40_ZU19_099_S_S76_L001_R1.trmdfilt	100048.0	94486.0	118228.0	109872.0	131990.0	121906.0	148580.0	146417.0	173839.0	182479.0	183493.0	187356.0	184078.0	197764.0	188268.0	215617.0	196033.0	240973.0	210601.0	341834.0	391650.0	338595.0	33612944.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70344_ID2138_40_ZU19_099_S_S76_L001_R2.trmdfilt	99705.0	94044.0	117835.0	109699.0	131651.0	121411.0	148186.0	146117.0	173627.0	182230.0	183254.0	187999.0	183491.0	197763.0	188081.0	215454.0	196973.0	241679.0	211635.0	343606.0	393173.0	355731.0	33593707.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70345_ID2138_41_ZU19_96_B_S77_L001_R1.trmdfilt	35780.0	34029.0	39835.0	36933.0	38890.0	43608.0	48464.0	48887.0	57139.0	125528.0	56652.0	63456.0	58466.0	63172.0	55026.0	68828.0	58810.0	83012.0	68110.0	140393.0	194824.0	160135.0	27568398.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70345_ID2138_41_ZU19_96_B_S77_L001_R2.trmdfilt	35634.0	33957.0	39877.0	36912.0	39043.0	43589.0	48733.0	49004.0	57373.0	126047.0	56751.0	64320.0	58878.0	63061.0	55187.0	68921.0	59733.0	84115.0	70016.0	143082.0	196959.0	175519.0	27541664.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70346_ID2138_42_ZU19_101_S_S78_L001_R1.trmdfilt	200826.0	192425.0	230291.0	219351.0	267073.0	255019.0	313530.0	317001.0	388006.0	423122.0	427231.0	476343.0	459821.0	508134.0	490606.0	565294.0	536419.0	655953.0	587383.0	825937.0	878034.0	796389.0	30394115.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70346_ID2138_42_ZU19_101_S_S78_L001_R2.trmdfilt	199053.0	190686.0	228576.0	217762.0	265113.0	253272.0	311212.0	315352.0	385895.0	420841.0	425252.0	474371.0	457096.0	506075.0	488769.0	563205.0	535441.0	654443.0	585950.0	823858.0	879674.0	811623.0	30414784.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70347_ID2138_43_ZU19_109_S_S79_L001_R1.trmdfilt	79936.0	77233.0	93024.0	88859.0	108434.0	102830.0	125610.0	126180.0	152069.0	164704.0	166509.0	180563.0	179710.0	200441.0	193907.0	228840.0	215793.0	266525.0	239420.0	367680.0	405878.0	368738.0	24695956.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70347_ID2138_43_ZU19_109_S_S79_L001_R2.trmdfilt	79625.0	76920.0	92776.0	88644.0	108160.0	102531.0	125430.0	126091.0	151977.0	164615.0	166351.0	180948.0	179486.0	200783.0	193994.0	228922.0	216556.0	267249.0	240832.0	368888.0	407549.0	382063.0	24678449.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70348_ID2138_44_ZU19_83_B_S80_L001_R1.trmdfilt	89560.0	83654.0	98381.0	90815.0	107893.0	99493.0	121649.0	118995.0	145049.0	154149.0	154303.0	160496.0	155844.0	165647.0	161741.0	184638.0	174385.0	212104.0	187307.0	317222.0	379422.0	320720.0	34731939.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70348_ID2138_44_ZU19_83_B_S80_L001_R2.trmdfilt	88805.0	82947.0	97790.0	90321.0	107168.0	98883.0	120848.0	118440.0	144342.0	153535.0	153310.0	160407.0	154801.0	165283.0	160998.0	183821.0	174576.0	212226.0	187380.0	318123.0	379985.0	338801.0	34722616.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70349_ID2138_45_ZU19_016_B_S81_L001_R1.trmdfilt	309004.0	288160.0	344083.0	321421.0	373379.0	347402.0	402179.0	393715.0	431928.0	449021.0	444016.0	462514.0	444410.0	481532.0	449897.0	504826.0	460009.0	543825.0	477314.0	681414.0	702722.0	634919.0	37567151.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70349_ID2138_45_ZU19_016_B_S81_L001_R2.trmdfilt	307015.0	287377.0	343286.0	320817.0	372786.0	346726.0	401618.0	393588.0	431826.0	449007.0	443874.0	463450.0	444628.0	481947.0	450315.0	505223.0	461525.0	545336.0	479017.0	682855.0	705276.0	653648.0	37543701.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70350_ID2138_46_ZU19_051_A_S82_L001_R1.trmdfilt	133351.0	120342.0	142483.0	129486.0	148794.0	135578.0	161704.0	157630.0	179004.0	186950.0	186988.0	185257.0	189066.0	197989.0	190535.0	212471.0	197216.0	235601.0	209652.0	345289.0	407403.0	346440.0	40177376.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
